"","oneTm","Date","TacklesComb","TacklesTFL","TacklesQBHits","DefInterceptionsQBHits","DefInterceptionsInt","DefInterceptionsYds","DefInterceptionsTD","KickReturnsRt","KickReturnsYds","KickReturnsYRt","KickReturnsTD","PuntReturnsYds","PuntReturnsTD","RushingYds","PassingYds","ReceivingYds","ReceivingTD","RushingTD"
"776","MIA","2015-11-08",5.75471698113208,0.584905660377358,0.169811320754717,0.188679245283019,0.0943396226415094,1.0377358490566,0.0377358490566038,0.169811320754717,3.92452830188679,1.44150943396226,0,4.13207547169811,0.0188679245283019,42.5471698113208,214.981132075472,143.037735849057,1.16981132075472,0.283018867924528
"777","MIA","2015-10-29",4.94339622641509,0.547169811320755,0.113207547169811,0.132075471698113,0.0943396226415094,1.0377358490566,0.0377358490566038,0.132075471698113,2.64150943396226,0.8,0,3.9622641509434,0.0188679245283019,38.9433962264151,164.207547169811,108.377358490566,0.849056603773585,0.245283018867925
"778","MIA","2015-10-25",4.32075471698113,0.433962264150943,0.0943396226415094,0.0566037735849057,0.0754716981132075,0.60377358490566,0.0188679245283019,0.132075471698113,2.64150943396226,0.8,0,3.60377358490566,0.0188679245283019,30.0566037735849,123.830188679245,74.1132075471698,0.622641509433962,0.207547169811321
"779","MIA","2015-10-18",3.58490566037736,0.339622641509434,0.0566037735849057,0.0566037735849057,0.0377358490566038,0.0377358490566038,0,0.132075471698113,2.64150943396226,0.8,0,3.49056603773585,0.0188679245283019,20.6415094339623,85.7358490566038,45.9433962264151,0.39622641509434,0.113207547169811
"780","MIA","2015-10-04",2.73584905660377,0.264150943396226,0.0377358490566038,0.0377358490566038,0.0377358490566038,0.0377358490566038,0,0.0377358490566038,0.339622641509434,0.339622641509434,0,2.22641509433962,0.0188679245283019,9.47169811320755,40.1320754716981,20.4528301886792,0.169811320754717,0.0188679245283019
"781","MIA","2015-09-27",1.90566037735849,0.132075471698113,0.0188679245283019,0.0188679245283019,0.0377358490566038,0.0377358490566038,0,0,0,0,0,1.86792452830189,0.0188679245283019,4.77358490566038,22.0943396226415,9.33962264150943,0.0566037735849057,0
"782","MIA","2015-09-20",1.0377358490566,0.0566037735849057,0,0,0.0377358490566038,0.0377358490566038,0,0,0,0,0,1.39622641509434,0.0188679245283019,2.30188679245283,3.69811320754717,1.54716981132075,0,0
"783","STL","2016-01-03",36.75,3.375,1.125,3.3125,0.75,8.75,0.0625,0.1875,1,1,0,16.8125,0.0625,750.25,2821.875,1805.3125,12.6875,5.1875
"784","STL","2015-12-27",34.125,3,0.75,2.9375,0.6875,8.75,0.0625,0.125,0.5625,0.5625,0,15.3125,0.0625,707.375,2692.5,1718.1875,12.125,4.875
"785","STL","2015-12-17",31.8125,2.875,0.75,2.5625,0.625,8.1875,0.0625,0.125,0.5625,0.5625,0,15.3125,0.0625,579.5625,2303.5,1483.1875,10.375,3.875
"786","STL","2015-12-13",30.25,2.625,0.6875,2.1875,0.5625,4.5625,0,0.125,0.5625,0.5625,0,14.625,0.0625,508.1875,1986.6875,1242.75,8.625,3.25
